id,name,created_at,updated_at,company_id
3197,74905004,2017-02-20 18:38:17.273625,2017-02-20 18:38:17.273625,
3198,74901004,2017-02-20 18:38:17.597657,2017-02-20 18:38:17.597657,
3199,202573,2017-02-20 18:38:17.92769,2017-02-20 18:38:17.92769,
3200,76401002,2017-02-20 18:38:18.248722,2017-02-20 18:38:18.248722,
3201,60701002,2017-02-20 18:38:18.583756,2017-02-20 18:38:18.583756,
3202,76401008,2017-02-20 18:38:18.919789,2017-02-20 18:38:18.919789,
3203,10202113,2017-02-20 18:38:19.247822,2017-02-20 18:38:19.247822,
3204,74701001,2017-02-20 18:38:19.570854,2017-02-20 18:38:19.570854,
3205,202441,2017-02-20 18:38:19.902888,2017-02-20 18:38:19.902888,
3206,202778,2017-02-20 18:38:20.22892,2017-02-20 18:38:20.22892,
3207,202701,2017-02-20 18:38:20.559953,2017-02-20 18:38:20.559953,
3208,202717,2017-02-20 18:38:20.918989,2017-02-20 18:38:20.918989,
3209,20502002,2017-02-20 18:38:21.249022,2017-02-20 18:38:21.249022,
3210,20505001,2017-02-20 18:38:21.597057,2017-02-20 18:38:21.597057,
3211,70902004,2017-02-20 18:38:21.917089,2017-02-20 18:38:21.917089,
3212,60704003,2017-02-20 18:38:22.246122,2017-02-20 18:38:22.246122,
3213,20502001,2017-02-20 18:38:22.572155,2017-02-20 18:38:22.572155,
3214,35001021,2017-02-20 18:38:22.904188,2017-02-20 18:38:22.904188,
3215,11001098,2017-02-20 18:38:23.237221,2017-02-20 18:38:23.237221,
3216,202649,2017-02-20 18:38:23.558253,2017-02-20 18:38:23.558253,
3217,200824,2017-02-20 18:38:23.914289,2017-02-20 18:38:23.914289,
3218,74806003,2017-02-20 18:38:24.243322,2017-02-20 18:38:24.243322,
3219,230584,2017-02-20 18:38:24.563354,2017-02-20 18:38:24.563354,
3220,201146,2017-02-20 18:38:24.895387,2017-02-20 18:38:24.895387,
3221,210041,2017-02-20 18:38:25.22442,2017-02-20 18:38:25.22442,
3222,230068,2017-02-20 18:38:25.550452,2017-02-20 18:38:25.550452,
3223,203058,2017-02-20 18:38:25.888486,2017-02-20 18:38:25.888486,
3224,201599,2017-02-20 18:38:26.207518,2017-02-20 18:38:26.207518,
3225,200939,2017-02-20 18:38:26.538551,2017-02-20 18:38:26.538551,
3226,11101060,2017-02-20 18:38:26.856583,2017-02-20 18:38:26.856583,
3227,202576,2017-02-20 18:38:27.192617,2017-02-20 18:38:27.192617,
3228,10344110,2017-02-20 18:38:27.52665,2017-02-20 18:38:27.52665,
3229,220158,2017-02-20 18:38:27.849682,2017-02-20 18:38:27.849682,
3230,10202078,2017-02-20 18:38:28.177715,2017-02-20 18:38:28.177715,
3231,10604098,2017-02-20 18:38:28.509748,2017-02-20 18:38:28.509748,
3232,11101098,2017-02-20 18:38:28.840781,2017-02-20 18:38:28.840781,
3233,250007,2017-02-20 18:38:29.176815,2017-02-20 18:38:29.176815,
3234,230580,2017-02-20 18:38:29.505848,2017-02-20 18:38:29.505848,
3235,74801002,2017-02-20 18:38:29.836881,2017-02-20 18:38:29.836881,
3236,220107,2017-02-20 18:38:30.172915,2017-02-20 18:38:30.172915,
3237,200778,2017-02-20 18:38:30.505948,2017-02-20 18:38:30.505948,
3238,200803,2017-02-20 18:38:30.82698,2017-02-20 18:38:30.82698,
3239,240091,2017-02-20 18:38:31.155013,2017-02-20 18:38:31.155013,
3240,202945,2017-02-20 18:38:31.478045,2017-02-20 18:38:31.478045,
3241,20401001,2017-02-20 18:38:31.808078,2017-02-20 18:38:31.808078,
3242,220186,2017-02-20 18:38:32.13211,2017-02-20 18:38:32.13211,
3243,201164,2017-02-20 18:38:32.465144,2017-02-20 18:38:32.465144,
3244,201348,2017-02-20 18:38:32.800177,2017-02-20 18:38:32.800177,
3245,10236018,2017-02-20 18:38:33.138211,2017-02-20 18:38:33.138211,
3246,20503098,2017-02-20 18:38:33.476245,2017-02-20 18:38:33.476245,
3247,201748,2017-02-20 18:38:33.796277,2017-02-20 18:38:33.796277,
3248,201193,2017-02-20 18:38:34.116309,2017-02-20 18:38:34.116309,
3249,220026,2017-02-20 18:38:34.436341,2017-02-20 18:38:34.436341,
3250,202654,2017-02-20 18:38:34.777375,2017-02-20 18:38:34.777375,
3251,201689,2017-02-20 18:38:35.094407,2017-02-20 18:38:35.094407,
3252,210027,2017-02-20 18:38:35.42844,2017-02-20 18:38:35.42844,
3253,203077,2017-02-20 18:38:35.754473,2017-02-20 18:38:35.754473,
3254,230594,2017-02-20 18:38:36.083506,2017-02-20 18:38:36.083506,
3255,200887,2017-02-20 18:38:36.402537,2017-02-20 18:38:36.402537,
3256,201176,2017-02-20 18:38:36.746572,2017-02-20 18:38:36.746572,
3257,60701110,2017-02-20 18:38:37.069604,2017-02-20 18:38:37.069604,
3258,10314068,2017-02-20 18:38:37.397637,2017-02-20 18:38:37.397637,
3259,230715,2017-02-20 18:38:37.72767,2017-02-20 18:38:37.72767,
3260,210006,2017-02-20 18:38:38.066704,2017-02-20 18:38:38.066704,
3261,210064,2017-02-20 18:38:38.401737,2017-02-20 18:38:38.401737,
3262,230586,2017-02-20 18:38:38.72477,2017-02-20 18:38:38.72477,
3263,210150,2017-02-20 18:38:39.041801,2017-02-20 18:38:39.041801,
3264,20506002,2017-02-20 18:38:39.391836,2017-02-20 18:38:39.391836,
3265,200937,2017-02-20 18:38:39.739871,2017-02-20 18:38:39.739871,
3266,201626,2017-02-20 18:38:40.072904,2017-02-20 18:38:40.072904,
3267,1-60-1,2017-02-20 18:38:40.387936,2017-02-20 18:38:40.387936,
3268,201476,2017-02-20 18:38:40.72997,2017-02-20 18:38:40.72997,
3269,202831,2017-02-20 18:38:41.048002,2017-02-20 18:38:41.048002,
3270,13001014,2017-02-20 18:38:41.371034,2017-02-20 18:38:41.371034,
3271,240076,2017-02-20 18:38:41.694067,2017-02-20 18:38:41.694067,
3272,1-48-1,2017-02-20 18:38:42.070104,2017-02-20 18:38:42.070104,
3273,210100,2017-02-20 18:38:42.388136,2017-02-20 18:38:42.388136,
3274,210028,2017-02-20 18:38:42.708168,2017-02-20 18:38:42.708168,
3275,220070,2017-02-20 18:38:43.0302,2017-02-20 18:38:43.0302,
3276,202134,2017-02-20 18:38:43.358233,2017-02-20 18:38:43.358233,
3277,201537,2017-02-20 18:38:43.677265,2017-02-20 18:38:43.677265,
3278,240017,2017-02-20 18:38:43.997297,2017-02-20 18:38:43.997297,
3279,202332,2017-02-20 18:38:44.316329,2017-02-20 18:38:44.316329,
3280,200919,2017-02-20 18:38:44.636361,2017-02-20 18:38:44.636361,
3281,230005,2017-02-20 18:38:44.960393,2017-02-20 18:38:44.960393,
3282,201449,2017-02-20 18:38:45.287426,2017-02-20 18:38:45.287426,
3283,201315,2017-02-20 18:38:45.606458,2017-02-20 18:38:45.606458,
3284,210031,2017-02-20 18:38:45.973494,2017-02-20 18:38:45.973494,
3285,201909,2017-02-20 18:38:46.295527,2017-02-20 18:38:46.295527,
3286,203466,2017-02-20 18:38:46.618559,2017-02-20 18:38:46.618559,
3287,200946,2017-02-20 18:38:46.961593,2017-02-20 18:38:46.961593,
3288,201167,2017-02-20 18:38:47.284626,2017-02-20 18:38:47.284626,
3289,201153,2017-02-20 18:38:47.603657,2017-02-20 18:38:47.603657,
3290,240041,2017-02-20 18:38:47.923689,2017-02-20 18:38:47.923689,
3291,201159,2017-02-20 18:38:48.241721,2017-02-20 18:38:48.241721,
3292,202245,2017-02-20 18:38:48.561753,2017-02-20 18:38:48.561753,
3293,230094,2017-02-20 18:38:48.887786,2017-02-20 18:38:48.887786,
3294,230627,2017-02-20 18:38:49.213818,2017-02-20 18:38:49.213818,
3295,201321,2017-02-20 18:38:49.543851,2017-02-20 18:38:49.543851,
3296,201510,2017-02-20 18:38:49.856883,2017-02-20 18:38:49.856883,
3297,210065,2017-02-20 18:38:50.176915,2017-02-20 18:38:50.176915,
3298,28-47-1,2017-02-20 18:38:50.507948,2017-02-20 18:38:50.507948,
3299,28-64-1,2017-02-20 18:38:50.83198,2017-02-20 18:38:50.83198,
3300,0044101026,2017-02-20 18:38:51.156013,2017-02-20 18:38:51.156013,
3301,0000203109,2017-02-20 18:38:51.482045,2017-02-20 18:38:51.482045,
3302,0000210004,2017-02-20 18:38:51.805078,2017-02-20 18:38:51.805078,
3303,0000202912,2017-02-20 18:38:52.122109,2017-02-20 18:38:52.122109,
3304,0000230655,2017-02-20 18:38:52.454142,2017-02-20 18:38:52.454142,
3305,0011001002,2017-02-20 18:38:52.788176,2017-02-20 18:38:52.788176,
3306,0000210133,2017-02-20 18:38:53.105208,2017-02-20 18:38:53.105208,
3307,0000210042,2017-02-20 18:38:53.424239,2017-02-20 18:38:53.424239,
3308,0000202014,2017-02-20 18:38:54.066304,2017-02-20 18:38:54.066304,
3309,0000202142,2017-02-20 18:38:54.390336,2017-02-20 18:38:54.390336,
3310,0000230115,2017-02-20 18:38:54.713368,2017-02-20 18:38:54.713368,
3311,0000203956,2017-02-20 18:38:55.0334,2017-02-20 18:38:55.0334,
3312,0000230053,2017-02-20 18:38:55.364433,2017-02-20 18:38:55.364433,
3313,0000202138,2017-02-20 18:38:55.688466,2017-02-20 18:38:55.688466,
3314,0000210063,2017-02-20 18:38:55.998497,2017-02-20 18:38:55.998497,
3315,0000210043,2017-02-20 18:38:56.324529,2017-02-20 18:38:56.324529,
3316,0000210019,2017-02-20 18:38:56.644561,2017-02-20 18:38:56.644561,
3317,0000220194,2017-02-20 18:38:56.964593,2017-02-20 18:38:56.964593,
3318,0000210135,2017-02-20 18:38:57.294626,2017-02-20 18:38:57.294626,
3319,0000230627,2017-02-20 18:38:57.643661,2017-02-20 18:38:57.643661,
3320,0000203544,2017-02-20 18:38:57.968694,2017-02-20 18:38:57.968694,
3321,0000202147,2017-02-20 18:38:58.294726,2017-02-20 18:38:58.294726,
3322,0000203680,2017-02-20 18:38:58.624759,2017-02-20 18:38:58.624759,
3323,2/3/2001,2017-02-20 18:38:58.948792,2017-02-20 18:38:58.948792,
3324,0000230001,2017-02-20 18:38:59.264823,2017-02-20 18:38:59.264823,
3325,0000210074,2017-02-20 18:38:59.582855,2017-02-20 18:38:59.582855,
3326,0000230567,2017-02-20 18:38:59.904887,2017-02-20 18:38:59.904887,
3327,0000201565,2017-02-20 18:39:00.22692,2017-02-20 18:39:00.22692,
3328,0076401012,2017-02-20 18:39:00.542951,2017-02-20 18:39:00.542951,
3329,0000201800,2017-02-20 18:39:00.861983,2017-02-20 18:39:00.861983,
3330,0000210178,2017-02-20 18:39:01.193016,2017-02-20 18:39:01.193016,
3331,0000230721,2017-02-20 18:39:01.514048,2017-02-20 18:39:01.514048,
3332,0000210037,2017-02-20 18:39:01.838081,2017-02-20 18:39:01.838081,
3333,0044201056,2017-02-20 18:39:02.180115,2017-02-20 18:39:02.180115,
3334,0000210013,2017-02-20 18:39:02.503147,2017-02-20 18:39:02.503147,
3335,504880,2017-02-20 18:39:02.82918,2017-02-20 18:39:02.82918,
3336,504881,2017-02-20 18:39:03.152212,2017-02-20 18:39:03.152212,
3337,0074814004,2017-02-20 18:39:03.484245,2017-02-20 18:39:03.484245,
3338,0000202068,2017-02-20 18:39:03.818279,2017-02-20 18:39:03.818279,
3339,0000200120,2017-02-20 18:39:04.141311,2017-02-20 18:39:04.141311,
3340,0000202503,2017-02-20 18:39:04.476345,2017-02-20 18:39:04.476345,
3341,0000210030,2017-02-20 18:39:04.794376,2017-02-20 18:39:04.794376,
3342,0000220055,2017-02-20 18:39:05.112408,2017-02-20 18:39:05.112408,
3343,0000201322,2017-02-20 18:39:05.437441,2017-02-20 18:39:05.437441,
3344,0000201428,2017-02-20 18:39:05.764473,2017-02-20 18:39:05.764473,
3345,0000210126,2017-02-20 18:39:06.087506,2017-02-20 18:39:06.087506,
3346,0000230703,2017-02-20 18:39:06.418539,2017-02-20 18:39:06.418539,
3347,0000201799,2017-02-20 18:39:06.744571,2017-02-20 18:39:06.744571,
3348,0000230081,2017-02-20 18:39:07.078605,2017-02-20 18:39:07.078605,
3349,0000201803,2017-02-20 18:39:07.404637,2017-02-20 18:39:07.404637,
3350,0000200803,2017-02-20 18:39:07.72667,2017-02-20 18:39:07.72667,
3351,0000200889,2017-02-20 18:39:08.367734,2017-02-20 18:39:08.367734,
3352,0000201149,2017-02-20 18:39:08.720769,2017-02-20 18:39:08.720769,
3353,0000210104,2017-02-20 18:39:09.047802,2017-02-20 18:39:09.047802,
3354,0000201802,2017-02-20 18:39:09.402837,2017-02-20 18:39:09.402837,
3355,0000200215,2017-02-20 18:39:09.718869,2017-02-20 18:39:09.718869,
3356,0000201135,2017-02-20 18:39:10.048902,2017-02-20 18:39:10.048902,
3357,0000210117,2017-02-20 18:39:10.374934,2017-02-20 18:39:10.374934,
3358,0000230125,2017-02-20 18:39:10.714968,2017-02-20 18:39:10.714968,
3359,0000220113,2017-02-20 18:39:11.033,2017-02-20 18:39:11.033,
3360,0000210020,2017-02-20 18:39:11.359033,2017-02-20 18:39:11.359033,
3361,0000201607,2017-02-20 18:39:11.688066,2017-02-20 18:39:11.688066,
3362,0000201948,2017-02-20 18:39:12.050102,2017-02-20 18:39:12.050102,
3363,0000201331,2017-02-20 18:39:12.381135,2017-02-20 18:39:12.381135,
3364,0000220105,2017-02-20 18:39:12.702167,2017-02-20 18:39:12.702167,
3365,0000202083,2017-02-20 18:39:13.023199,2017-02-20 18:39:13.023199,
3366,0000203462,2017-02-20 18:39:13.347232,2017-02-20 18:39:13.347232,
3367,0000202683,2017-02-20 18:39:13.677265,2017-02-20 18:39:13.677265,
3368,0000220122,2017-02-20 18:39:14.315328,2017-02-20 18:39:14.315328,
3369,0000230013,2017-02-20 18:39:14.968394,2017-02-20 18:39:14.968394,
3370,0000202007,2017-02-20 18:39:15.294426,2017-02-20 18:39:15.294426,
3371,0000210035,2017-02-20 18:39:15.63146,2017-02-20 18:39:15.63146,
3372,0000220093,2017-02-20 18:39:16.298527,2017-02-20 18:39:16.298527,
3373,0000220180,2017-02-20 18:39:16.650562,2017-02-20 18:39:16.650562,
3374,0000203515,2017-02-20 18:39:16.970594,2017-02-20 18:39:16.970594,
3375,0000201232,2017-02-20 18:39:17.295626,2017-02-20 18:39:17.295626,
3376,0000230120,2017-02-20 18:39:17.669664,2017-02-20 18:39:17.669664,
3377,0000201312,2017-02-20 18:39:18.022699,2017-02-20 18:39:18.022699,
3378,0000230090,2017-02-20 18:39:18.342731,2017-02-20 18:39:18.342731,
3379,SUN OPD Management (7601-601465-86239483),2017-02-20 18:39:18.682765,2017-02-20 18:39:18.682765,
3380,0000202063,2017-02-20 18:39:19.005797,2017-02-20 18:39:19.005797,
3381,0010603022,2017-02-20 18:39:19.343831,2017-02-20 18:39:19.343831,
3382,0010603012,2017-02-20 18:39:19.666863,2017-02-20 18:39:19.666863,
3383,0074801004,2017-02-20 18:39:19.989896,2017-02-20 18:39:19.989896,
3384,0076001012,2017-02-20 18:39:20.310928,2017-02-20 18:39:20.310928,
3385,0076001003,2017-02-20 18:39:20.642961,2017-02-20 18:39:20.642961,
3386,0074810004,2017-02-20 18:39:20.975994,2017-02-20 18:39:20.975994,
3387,0044101041,2017-02-20 18:39:21.315028,2017-02-20 18:39:21.315028,
3388,0046301070,2017-02-20 18:39:21.639061,2017-02-20 18:39:21.639061,
3389,0010202086,2017-02-20 18:39:21.959093,2017-02-20 18:39:21.959093,
3390,0044201086,2017-02-20 18:39:22.283125,2017-02-20 18:39:22.283125,
3391,0010208022,2017-02-20 18:39:22.605157,2017-02-20 18:39:22.605157,
3392,0010232022,2017-02-20 18:39:22.92919,2017-02-20 18:39:22.92919,
3393,2/3/2007,2017-02-20 18:39:23.252222,2017-02-20 18:39:23.252222,
3394,0074810008,2017-02-20 18:39:23.573254,2017-02-20 18:39:23.573254,
3395,0075401003,2017-02-20 18:39:23.890286,2017-02-20 18:39:23.890286,
3396,0046501008,2017-02-20 18:39:24.23332,2017-02-20 18:39:24.23332,
3397,0074806004,2017-02-20 18:39:24.552352,2017-02-20 18:39:24.552352,
3398,0070901004,2017-02-20 18:39:24.93139,2017-02-20 18:39:24.93139,
3399,0074809004,2017-02-20 18:39:25.305427,2017-02-20 18:39:25.305427,
3400,0076401004,2017-02-20 18:39:25.668464,2017-02-20 18:39:25.668464,
3401,0010603003,2017-02-20 18:39:26.005497,2017-02-20 18:39:26.005497,
3402,0035001001,2017-02-20 18:39:26.363533,2017-02-20 18:39:26.363533,
3403,0035001002,2017-02-20 18:39:26.700567,2017-02-20 18:39:26.700567,
3404,0020403002,2017-02-20 18:39:27.0286,2017-02-20 18:39:27.0286,
3405,0010310001,2017-02-20 18:39:27.361633,2017-02-20 18:39:27.361633,
3406,0035087003,2017-02-20 18:39:27.702667,2017-02-20 18:39:27.702667,
3407,0011001003,2017-02-20 18:39:28.0317,2017-02-20 18:39:28.0317,
3408,5/2/2003,2017-02-20 18:39:28.349732,2017-02-20 18:39:28.349732,
3409,0060801002,2017-02-20 18:39:28.679765,2017-02-20 18:39:28.679765,
3410,0011101003,2017-02-20 18:39:29.000797,2017-02-20 18:39:29.000797,
3411,10/3/2001,2017-02-20 18:39:29.33283,2017-02-20 18:39:29.33283,
3412,0000201203,2017-02-20 18:39:29.663863,2017-02-20 18:39:29.663863,
3413,0000220089,2017-02-20 18:39:29.989896,2017-02-20 18:39:29.989896,
3414,0000220032,2017-02-20 18:39:30.316928,2017-02-20 18:39:30.316928,
3415,0000203641,2017-02-20 18:39:30.663963,2017-02-20 18:39:30.663963,
3416,0000230113,2017-02-20 18:39:31.03,2017-02-20 18:39:31.03,
3417,0000200390,2017-02-20 18:39:31.355032,2017-02-20 18:39:31.355032,
3418,0000200848,2017-02-20 18:39:31.688065,2017-02-20 18:39:31.688065,
3419,0000230644,2017-02-20 18:39:32.021099,2017-02-20 18:39:32.021099,
3420,0000201954,2017-02-20 18:39:32.341131,2017-02-20 18:39:32.341131,
3421,0074301004,2017-02-20 18:39:32.682165,2017-02-20 18:39:32.682165,
3422,0074301001,2017-02-20 18:39:33.012198,2017-02-20 18:39:33.012198,
3423,0074701004,2017-02-20 18:39:33.340231,2017-02-20 18:39:33.340231,
3424,0074810001,2017-02-20 18:39:33.669264,2017-02-20 18:39:33.669264,
3425,0012001183,2017-02-20 18:39:34.003297,2017-02-20 18:39:34.003297,
3426,0012001182,2017-02-20 18:39:34.33633,2017-02-20 18:39:34.33633,
3427,0010207110,2017-02-20 18:39:34.688365,2017-02-20 18:39:34.688365,
3428,0074812004,2017-02-20 18:39:35.011398,2017-02-20 18:39:35.011398,
3429,0074801003,2017-02-20 18:39:35.33643,2017-02-20 18:39:35.33643,
3430,0012001181,2017-02-20 18:39:35.656462,2017-02-20 18:39:35.656462,
3431,Compras MP-OfiAsu (2700_44101237),2017-02-20 18:39:35.988495,2017-02-20 18:39:35.988495,
3432,Comercial-RouFer (2852_46301153),2017-02-20 18:39:36.310528,2017-02-20 18:39:36.310528,
3433,0046601073,2017-02-20 18:39:36.651562,2017-02-20 18:39:36.651562,
3434,0046301073,2017-02-20 18:39:37.003597,2017-02-20 18:39:37.003597,
3435,0074402004,2017-02-20 18:39:37.323629,2017-02-20 18:39:37.323629,
3436,0035801021,2017-02-20 18:39:37.639661,2017-02-20 18:39:37.639661,
3437,0046201004,2017-02-20 18:39:37.958692,2017-02-20 18:39:37.958692,
3438,0010201019,2017-02-20 18:39:38.285725,2017-02-20 18:39:38.285725,
3439,0020402011,2017-02-20 18:39:38.63076,2017-02-20 18:39:38.63076,
3440,0060801003,2017-02-20 18:39:38.956792,2017-02-20 18:39:38.956792,
3441,0010201025,2017-02-20 18:39:39.284825,2017-02-20 18:39:39.284825,
3442,0035101002,2017-02-20 18:39:39.605857,2017-02-20 18:39:39.605857,
3443,0020501002,2017-02-20 18:39:39.939891,2017-02-20 18:39:39.939891,
3444,0020501003,2017-02-20 18:39:40.268923,2017-02-20 18:39:40.268923,
3445,0020501001,2017-02-20 18:39:40.591956,2017-02-20 18:39:40.591956,
3446,0020501021,2017-02-20 18:39:40.92999,2017-02-20 18:39:40.92999,
3447,0074804008,2017-02-20 18:39:41.261023,2017-02-20 18:39:41.261023,
3448,0070906004,2017-02-20 18:39:41.585055,2017-02-20 18:39:41.585055,
3449,0035201003,2017-02-20 18:39:41.985095,2017-02-20 18:39:41.985095,
3450,0035601056,2017-02-20 18:39:42.342131,2017-02-20 18:39:42.342131,
3451,0060801001,2017-02-20 18:39:42.766173,2017-02-20 18:39:42.766173,
3452,0035701003,2017-02-20 18:39:43.110208,2017-02-20 18:39:43.110208,
3453,0010603021,2017-02-20 18:39:43.428239,2017-02-20 18:39:43.428239,
3454,0020503001,2017-02-20 18:39:43.747271,2017-02-20 18:39:43.747271,
3455,0000210146,2017-02-20 18:39:44.084305,2017-02-20 18:39:44.084305,
3456,0000240008,2017-02-20 18:39:44.406337,2017-02-20 18:39:44.406337,
3457,0000220103,2017-02-20 18:39:44.741371,2017-02-20 18:39:44.741371,
3458,0000202415,2017-02-20 18:39:45.071404,2017-02-20 18:39:45.071404,
3459,0000240112,2017-02-20 18:39:45.388435,2017-02-20 18:39:45.388435,
3460,0000210099,2017-02-20 18:39:45.710468,2017-02-20 18:39:45.710468,
3461,0000202549,2017-02-20 18:39:46.0395,2017-02-20 18:39:46.0395,
3462,0000210045,2017-02-20 18:39:46.370534,2017-02-20 18:39:46.370534,
3463,0000210138,2017-02-20 18:39:46.740571,2017-02-20 18:39:46.740571,
3464,0000210136,2017-02-20 18:39:47.077604,2017-02-20 18:39:47.077604,
3465,0000202812,2017-02-20 18:39:47.395636,2017-02-20 18:39:47.395636,
3466,0000202858,2017-02-20 18:39:47.73667,2017-02-20 18:39:47.73667,
3467,0000202846,2017-02-20 18:39:48.068703,2017-02-20 18:39:48.068703,
3468,0000202830,2017-02-20 18:39:48.711768,2017-02-20 18:39:48.711768,
3469,0000210134,2017-02-20 18:39:49.044801,2017-02-20 18:39:49.044801,
3470,0000240010,2017-02-20 18:39:49.369833,2017-02-20 18:39:49.369833,
3471,0000201522,2017-02-20 18:39:49.707867,2017-02-20 18:39:49.707867,
3472,0000202407,2017-02-20 18:39:50.0339,2017-02-20 18:39:50.0339,
3473,0000240026,2017-02-20 18:39:50.349931,2017-02-20 18:39:50.349931,
3474,0000210002,2017-02-20 18:39:50.989995,2017-02-20 18:39:50.989995,
3475,0000203633,2017-02-20 18:39:51.318028,2017-02-20 18:39:51.318028,
3476,0000210116,2017-02-20 18:39:51.651062,2017-02-20 18:39:51.651062,
3477,0000203118,2017-02-20 18:39:52.289125,2017-02-20 18:39:52.289125,
3478,SNG-Regional HQ (3250-502473),2017-02-20 18:39:52.651162,2017-02-20 18:39:52.651162,
3479,0000202687,2017-02-20 18:39:52.980194,2017-02-20 18:39:52.980194,
3480,0000202936,2017-02-20 18:39:53.310227,2017-02-20 18:39:53.310227,
3481,0000240087,2017-02-20 18:39:53.628259,2017-02-20 18:39:53.628259,
3482,0000201512,2017-02-20 18:39:53.952292,2017-02-20 18:39:53.952292,
3483,0000202729,2017-02-20 18:39:54.606357,2017-02-20 18:39:54.606357,
3484,0020505098,2017-02-20 18:39:54.94039,2017-02-20 18:39:54.94039,
3485,0000202506,2017-02-20 18:39:55.268423,2017-02-20 18:39:55.268423,
3486,0000240118,2017-02-20 18:39:55.599456,2017-02-20 18:39:55.599456,
3487,0000202426,2017-02-20 18:39:57.204617,2017-02-20 18:39:57.204617,
3488,0000201538,2017-02-20 18:39:57.53365,2017-02-20 18:39:57.53365,
3489,0074801012,2017-02-20 18:39:57.859682,2017-02-20 18:39:57.859682,
3490,0000201908,2017-02-20 18:39:58.179714,2017-02-20 18:39:58.179714,
3491,0074807008,2017-02-20 18:39:58.813778,2017-02-20 18:39:58.813778,
3492,0000200833,2017-02-20 18:39:59.13181,2017-02-20 18:39:59.13181,
3493,0000210048,2017-02-20 18:39:59.453842,2017-02-20 18:39:59.453842,
3494,0076101004,2017-02-20 18:39:59.778874,2017-02-20 18:39:59.778874,
3495,0000210105,2017-02-20 18:40:00.104907,2017-02-20 18:40:00.104907,
3496,0074501008,2017-02-20 18:40:00.43694,2017-02-20 18:40:00.43694,
3497,0000230102,2017-02-20 18:40:00.767973,2017-02-20 18:40:00.767973,
3498,0000202907,2017-02-20 18:40:01.112008,2017-02-20 18:40:01.112008,
3499,0010201002,2017-02-20 18:40:01.457042,2017-02-20 18:40:01.457042,
3500,0000210207,2017-02-20 18:40:01.780074,2017-02-20 18:40:01.780074,
3501,0000200821,2017-02-20 18:40:02.102107,2017-02-20 18:40:02.102107,
3502,0046301004,2017-02-20 18:40:02.430139,2017-02-20 18:40:02.430139,
3503,0074312004,2017-02-20 18:40:02.746171,2017-02-20 18:40:02.746171,
3504,0000201856,2017-02-20 18:40:03.077204,2017-02-20 18:40:03.077204,
3505,0000250006,2017-02-20 18:40:03.410237,2017-02-20 18:40:03.410237,
3506,0010310002,2017-02-20 18:40:03.73927,2017-02-20 18:40:03.73927,
3507,0000210321,2017-02-20 18:40:04.060302,2017-02-20 18:40:04.060302,
3508,0000202420,2017-02-20 18:40:04.384335,2017-02-20 18:40:04.384335,
3509,0010201012,2017-02-20 18:40:04.727369,2017-02-20 18:40:04.727369,
3510,0000210103,2017-02-20 18:40:05.049401,2017-02-20 18:40:05.049401,
3511,0000202032,2017-02-20 18:40:05.378434,2017-02-20 18:40:05.378434,
3512,0010603110,2017-02-20 18:40:05.703467,2017-02-20 18:40:05.703467,
3513,0000202134,2017-02-20 18:40:06.023499,2017-02-20 18:40:06.023499,
3514,0000210038,2017-02-20 18:40:06.348531,2017-02-20 18:40:06.348531,
3515,0000230043,2017-02-20 18:40:06.664563,2017-02-20 18:40:06.664563,
3516,0000203041,2017-02-20 18:40:06.986595,2017-02-20 18:40:06.986595,
3517,0010310098,2017-02-20 18:40:07.302627,2017-02-20 18:40:07.302627,
3518,0044201008,2017-02-20 18:40:07.622659,2017-02-20 18:40:07.622659,
3519,0060701098,2017-02-20 18:40:07.964693,2017-02-20 18:40:07.964693,
3520,0046301072,2017-02-20 18:40:08.284725,2017-02-20 18:40:08.284725,
3521,0000210007,2017-02-20 18:40:08.615758,2017-02-20 18:40:08.615758,
3522,0000230108,2017-02-20 18:40:08.929789,2017-02-20 18:40:08.929789,
3523,0000230705,2017-02-20 18:40:09.255822,2017-02-20 18:40:09.255822,
3524,0011001110,2017-02-20 18:40:09.591855,2017-02-20 18:40:09.591855,
3525,0000210060,2017-02-20 18:40:09.913888,2017-02-20 18:40:09.913888,
3526,0000202554,2017-02-20 18:40:10.23992,2017-02-20 18:40:10.23992,
3527,0000200934,2017-02-20 18:40:10.565953,2017-02-20 18:40:10.565953,
3528,0020401098,2017-02-20 18:40:10.899986,2017-02-20 18:40:10.899986,
3529,0020403003,2017-02-20 18:40:11.227019,2017-02-20 18:40:11.227019,
3530,0000210056,2017-02-20 18:40:11.550051,2017-02-20 18:40:11.550051,
3531,0000230079,2017-02-20 18:40:11.864083,2017-02-20 18:40:11.864083,
3532,0000210137,2017-02-20 18:40:12.190115,2017-02-20 18:40:12.190115,
3533,0000220192,2017-02-20 18:40:12.53915,2017-02-20 18:40:12.53915,
3534,0000202600,2017-02-20 18:40:12.873184,2017-02-20 18:40:12.873184,
3535,0000202135,2017-02-20 18:40:13.201216,2017-02-20 18:40:13.201216,
3536,0000201593,2017-02-20 18:40:13.520248,2017-02-20 18:40:13.520248,
3537,0000201110,2017-02-20 18:40:13.84128,2017-02-20 18:40:13.84128,
3538,0000230569,2017-02-20 18:40:14.174314,2017-02-20 18:40:14.174314,
3539,0000230645,2017-02-20 18:40:14.500346,2017-02-20 18:40:14.500346,
