id,regulator_id,section_reference,section,section_link,subsection,rule_reference,name,rule_link,created_at,updated_at
305,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,FUTURES AND OPTIONS CONTRACTS,710.00.,Futures Contracts: Commodities,,2016-09-06 18:07:08.365738,2016-09-06 18:07:08.365738
306,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,FUTURES AND OPTIONS CONTRACTS,711.00.,Futures Contracts: Grades Deliverable,,2016-09-06 18:07:08.393740,2016-09-06 18:07:08.393740
307,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,FUTURES AND OPTIONS CONTRACTS,712.00.,Futures And Options Contracts: Quantities Traded In,,2016-09-06 18:07:08.425744,2016-09-06 18:07:08.425744
308,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,FUTURES AND OPTIONS CONTRACTS,713.00.,Futures And Options Contracts: Price Basis,,2016-09-06 18:07:08.445746,2016-09-06 18:07:08.445746
309,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,FUTURES AND OPTIONS CONTRACTS,714.00.,Futures And Options Contracts: Time And Place For Making,,2016-09-06 18:07:08.477749,2016-09-06 18:07:08.477749
310,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,FUTURES AND OPTIONS CONTRACTS,715.00.,Months Traded In,,2016-09-06 18:07:08.493750,2016-09-06 18:07:08.493750
311,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,FUTURES AND OPTIONS CONTRACTS,715.01.,Trading In Delivery Month,,2016-09-06 18:07:08.519753,2016-09-06 18:07:08.519753
312,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,FUTURES AND OPTIONS CONTRACTS,717.00.,Options Contracts: Acceptance Of Offers,,2016-09-06 18:07:08.540755,2016-09-06 18:07:08.540755
313,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,FUTURES AND OPTIONS CONTRACTS,718.00.,Transfer Or Office Trades: Definitions,,2016-09-06 18:07:08.559757,2016-09-06 18:07:08.559757
314,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,FUTURES AND OPTIONS CONTRACTS,718.01.,Transfer Trades In A Delivery Month,,2016-09-06 18:07:08.578759,2016-09-06 18:07:08.578759
315,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,FUTURES AND OPTIONS CONTRACTS,719.00.,"Exchange Of Futures For, Or In Connection With, Physical And Risk Transactions",,2016-09-06 18:07:08.595761,2016-09-06 18:07:08.595761
316,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,QUOTATIONS,725.00.,Quotations Based On Trades,,2016-09-06 18:07:08.611762,2016-09-06 18:07:08.611762
317,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,QUOTATIONS,725.01.,Reporting Of Trades,,2016-09-06 18:07:08.635765,2016-09-06 18:07:08.635765
318,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,QUOTATIONS,726.00.,FAST Quotations,,2016-09-06 18:07:08.657767,2016-09-06 18:07:08.657767
319,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,QUOTATIONS,727.00.,FAST Quotations - Unexecuted Orders,,2016-09-06 18:07:08.679769,2016-09-06 18:07:08.679769
320,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,QUOTATIONS,728.00.,Quotation Changes,,2016-09-06 18:07:08.695771,2016-09-06 18:07:08.695771
321,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,TRADING - BIDS AND OFFERS,730.00.,Prearranged Prices Prohibited,,2016-09-06 18:07:08.712772,2016-09-06 18:07:08.712772
322,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,TRADING - BIDS AND OFFERS,731.00.,Bids And Offers Above Or Below Current Market,,2016-09-06 18:07:08.732774,2016-09-06 18:07:08.732774
323,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,TRADING - BIDS AND OFFERS,732.00.,Fictitious Bids Or Offers Prohibited,,2016-09-06 18:07:08.758777,2016-09-06 18:07:08.758777
324,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,TRADING - BIDS AND OFFERS,733.00.,Attempt To Upset Market Prohibited,,2016-09-06 18:07:08.777779,2016-09-06 18:07:08.777779
325,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,CONFLICTS OF INTERESTS,740.00.,Principal And Agent: Acting As Both Prohibited,,2016-09-06 18:07:08.796781,2016-09-06 18:07:08.796781
326,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,CONFLICTS OF INTERESTS,741.00.,Acting For Both Buyer And Seller Prohibited,,2016-09-06 18:07:08.826784,2016-09-06 18:07:08.826784
327,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,CONFLICTS OF INTERESTS,742.00.,Cross Trading - Handling Both Buying And Selling Orders,,2016-09-06 18:07:08.844785,2016-09-06 18:07:08.844785
328,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,CONFLICTS OF INTERESTS,743.00.,Prohibition On Accommodation Or Wash Trades,,2016-09-06 18:07:08.860787,2016-09-06 18:07:08.860787
329,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DELIVERIES,800.00.,Deliveries On Futures Contracts: When Due,,2016-09-06 18:07:08.881789,2016-09-06 18:07:08.881789
330,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DELIVERIES,801.00.,Deliveries On Futures Contracts: Quantities Deliverable,,2016-09-06 18:07:08.906792,2016-09-06 18:07:08.906792
331,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DELIVERIES,802.00.,Deliveries On Futures Contracts: Standards Applicable Thereto,,2016-09-06 18:07:08.925794,2016-09-06 18:07:08.925794
332,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DELIVERIES,803.00.,Contract And Other Deliverable Grades,,2016-09-06 18:07:08.944795,2016-09-06 18:07:08.944795
333,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DELIVERIES,804.00.,Deliveries On Futures Contracts: How Made,,2016-09-06 18:07:08.962797,2016-09-06 18:07:08.962797
334,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DELIVERIES,804.01.,Delivery On Wheat Contracts At Minneapolis-St. Paul And Red Wing,,2016-09-06 18:07:08.980799,2016-09-06 18:07:08.980799
335,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DELIVERIES,805.00.,Warranty Of Title By Seller,,2016-09-06 18:07:09.007802,2016-09-06 18:07:09.007802
336,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DELIVERIES,806.00.,Risk Of Loss And Insurance Coverage: Commodities Delivered On,,2016-09-06 18:07:09.025804,2016-09-06 18:07:09.025804
337,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,Futures Contracts,807.00.,Contract Price,,2016-09-06 18:07:09.042805,2016-09-06 18:07:09.042805
338,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,Futures Contracts,808.00.,Deliveries On Futures Contracts: Determination Of Value,,2016-09-06 18:07:09.058807,2016-09-06 18:07:09.058807
339,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,Futures Contracts,809.00.,Deliveries On Futures Contracts: Storage Charges On Warehouse,,2016-09-06 18:07:09.074808,2016-09-06 18:07:09.074808
340,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,Receipts,810.00.,Deliveries On Futures Contracts: Where Made And Payment,,2016-09-06 18:07:09.091810,2016-09-06 18:07:09.091810
341,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,Receipts,811.00.,"Load-Out, Storage And Insurance Charges: Delivery Grain",,2016-09-06 18:07:09.108812,2016-09-06 18:07:09.108812
342,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,Receipts,812.00.,"Delivery Against Futures Contracts From A Regular Elevator Closed Or Whose Functions Have Been Curtailed As A Result Of Strikes, Lockouts Or Acts Of God",,2016-09-06 18:07:09.124813,2016-09-06 18:07:09.124813
343,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,Receipts,813.00.,Load-Out Procedures,,2016-09-06 18:07:09.139815,2016-09-06 18:07:09.139815
344,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,Receipts,814.00.,Ordering Cars,,2016-09-06 18:07:09.156817,2016-09-06 18:07:09.156817
345,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DELIVERY NOTICE,815.00.,Delivery Notice: Issuing And Delivery Of,,2016-09-06 18:07:09.172818,2016-09-06 18:07:09.172818
346,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DELIVERY NOTICE,816.00.,Delivery Notice: Contents,,2016-09-06 18:07:09.189820,2016-09-06 18:07:09.189820
347,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DELIVERY NOTICE,819.00.,Delivery Notice: Delivery To A Buyer,,2016-09-06 18:07:09.205822,2016-09-06 18:07:09.205822
348,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DEFAULT,824.00.,Default,,2016-09-06 18:07:09.223823,2016-09-06 18:07:09.223823
349,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DEFAULT,825.00.,Default In Payment,,2016-09-06 18:07:09.239825,2016-09-06 18:07:09.239825
350,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DEFAULT,826.00.,Failure To Deliver On Contract: Damages,,2016-09-06 18:07:09.255827,2016-09-06 18:07:09.255827
351,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DEFAULT,827.00.,Disputes On Damages,,2016-09-06 18:07:09.271828,2016-09-06 18:07:09.271828
352,6,CHAPTER 8,DELIVERIES ON FUTURES CONTRACTS,,DEFAULT,828.00.,Willful Defaults,,2016-09-06 18:07:09.291830,2016-09-06 18:07:09.291830
353,6,CHAPTER 9,DELIVERY ELEVATORS,,DEFAULT,900.00.,Delivery Elevators: Conditions For Becoming Regular,,2016-09-06 18:07:09.308832,2016-09-06 18:07:09.308832
354,6,CHAPTER 9,DELIVERY ELEVATORS,,DEFAULT,900.01.,Revocation Of Regularity,,2016-09-06 18:07:09.324833,2016-09-06 18:07:09.324833
355,6,CHAPTER 9,DELIVERY ELEVATORS,,DEFAULT,901.00.,"Records, Reports, Visitation Of Premises Required By Commodity Exchange Act",,2016-09-06 18:07:09.339835,2016-09-06 18:07:09.339835
356,6,CHAPTER 9,DELIVERY ELEVATORS,,DEFAULT,901.01.,Information And Access To Records And Reports By The Minneapolis Grain Exchange,,2016-09-06 18:07:09.355837,2016-09-06 18:07:09.355837
357,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,SALES,1000.00.,Sales To Arrive,,2016-09-06 18:07:09.372838,2016-09-06 18:07:09.372838
358,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,SALES,1001.00.,Sales For Shipment,,2016-09-06 18:07:09.390840,2016-09-06 18:07:09.390840
359,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,SALES,1002.00.,Rail Billing Instructions,,2016-09-06 18:07:09.410842,2016-09-06 18:07:09.410842
360,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,SALES,1003.00.,Sales For Shipment: Defaults,,2016-09-06 18:07:09.426844,2016-09-06 18:07:09.426844
361,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,SALES,1004.00.,Confirmation,,2016-09-06 18:07:09.444845,2016-09-06 18:07:09.444845
362,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,SALES,1005.00.,Size Of Cars When Bushels Are Sold,,2016-09-06 18:07:09.459847,2016-09-06 18:07:09.459847
363,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,DEPOSITS,1006.00.,Deposits As Security: Right To Require,,2016-09-06 18:07:09.475849,2016-09-06 18:07:09.475849
364,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,DEPOSITS,1007.00.,Deposits As Security: How Made,,2016-09-06 18:07:09.490850,2016-09-06 18:07:09.490850
365,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,DEPOSITS,1008.00.,Deposits As Security: Time Of,,2016-09-06 18:07:09.507852,2016-09-06 18:07:09.507852
366,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,DEPOSITS,1009.00.,Deposits As Security: Application Of,,2016-09-06 18:07:09.523853,2016-09-06 18:07:09.523853
367,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,DEPOSITS,1010.00.,Deposits As Security: Failure To Make,,2016-09-06 18:07:09.539855,2016-09-06 18:07:09.539855
368,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,DEPOSITS,1011.00.,Notices,,2016-09-06 18:07:09.556857,2016-09-06 18:07:09.556857
369,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,DEPOSITS,1012.00.,Deposits As Security: Return Of,,2016-09-06 18:07:09.572858,2016-09-06 18:07:09.572858
370,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,DEPOSITS,1013.00.,Disputes,,2016-09-06 18:07:09.592860,2016-09-06 18:07:09.592860
371,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,DEPOSITS,1014.00.,Deposits By Nonresident Buyers,,2016-09-06 18:07:09.611862,2016-09-06 18:07:09.611862
372,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,BARGE TRADING,1015.00.,Barge Trading,,2016-09-06 18:07:09.627864,2016-09-06 18:07:09.627864
373,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,UNIT TRADING,1016.00.,Unit Trains,,2016-09-06 18:07:09.659867,2016-09-06 18:07:09.659867
374,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,UNIT TRADING,1017.00.,Advice Of Shipment,,2016-09-06 18:07:09.675869,2016-09-06 18:07:09.675869
375,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,UNIT TRADING,1018.00.,Weights And Grades,,2016-09-06 18:07:09.694870,2016-09-06 18:07:09.694870
376,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,UNIT TRADING,1019.00.,"Diversion, Reconsignment Or Rebilling",,2016-09-06 18:07:09.716873,2016-09-06 18:07:09.716873
377,6,CHAPTER 10,SALES TO ARRIVE AND SALES FOR SHIPMENT,,MISCELLANEOUS,1020.00.,Trades And Transactions: When Governed By Rules,,2016-09-06 18:07:09.741875,2016-09-06 18:07:09.741875
378,6,CHAPTER 11,CASH COMMODITIES,,GRADES,1100.00.,Recourse For Heating After Delivery,,2016-09-06 18:07:09.766878,2016-09-06 18:07:09.766878
379,6,CHAPTER 11,CASH COMMODITIES,,GRADES,1101.00.,Acceptance Of No. 5 And Sample Grade Corn,,2016-09-06 18:07:09.783879,2016-09-06 18:07:09.783879
380,6,CHAPTER 11,CASH COMMODITIES,,GRADES,1102.00.,Calls For Reconsideration Of Grade,,2016-09-06 18:07:09.805882,2016-09-06 18:07:09.805882
381,6,CHAPTER 11,CASH COMMODITIES,,GRADES,1103.00.,Shippers' Right To Official Grades And Proteins,,2016-09-06 18:07:09.829884,2016-09-06 18:07:09.829884
382,6,CHAPTER 11,CASH COMMODITIES,,GRADES,1104.00.,Heavily Loaded Cars,,2016-09-06 18:07:09.845886,2016-09-06 18:07:09.845886
383,6,CHAPTER 11,CASH COMMODITIES,,FREIGHT/TRANSIT,1105.00.,"Inbound Rates, Transit, Etc.: Agreement Concerning",,2016-09-06 18:07:09.869888,2016-09-06 18:07:09.869888
384,6,CHAPTER 11,CASH COMMODITIES,,FREIGHT/TRANSIT,1106.00.,"Switching, Demurrage And Reconsigning Charges: Liability For",,2016-09-06 18:07:09.889890,2016-09-06 18:07:09.889890
385,6,CHAPTER 11,CASH COMMODITIES,,FREIGHT/TRANSIT,1107.00.,Prompt Examination Of Cars,,2016-09-06 18:07:09.909892,2016-09-06 18:07:09.909892
386,6,CHAPTER 11,CASH COMMODITIES,,FREIGHT/TRANSIT,1108.00.,Freight On Cars Loaded Below Minimum Capacity,,2016-09-06 18:07:09.929894,2016-09-06 18:07:09.929894
387,6,CHAPTER 11,CASH COMMODITIES,,FREIGHT/TRANSIT,1109.00.,Freight Bills: Seller To Furnish,,2016-09-06 18:07:09.947896,2016-09-06 18:07:09.947896
388,6,CHAPTER 11,CASH COMMODITIES,,FREIGHT/TRANSIT,1110.00.,"Buyer To Be Reimbursed For Freight Charges, Etc.",,2016-09-06 18:07:09.966898,2016-09-06 18:07:09.966898
389,6,CHAPTER 11,CASH COMMODITIES,,WEIGHTS,1116.00.,Weights,,2016-09-06 18:07:09.989900,2016-09-06 18:07:09.989900
390,6,CHAPTER 11,CASH COMMODITIES,,WEIGHTS,1117.00.,Shippers' Weights,,2016-09-06 18:07:10.009902,2016-09-06 18:07:10.009902
391,6,CHAPTER 11,CASH COMMODITIES,,WEIGHTS,1118.00.,Weights On Bills Of Lading,,2016-09-06 18:07:10.026904,2016-09-06 18:07:10.026904
392,6,CHAPTER 11,CASH COMMODITIES,,WEIGHTS,1119.00.,Buyer To Accept Amount In Car,,2016-09-06 18:07:10.048906,2016-09-06 18:07:10.048906
393,6,CHAPTER 11,CASH COMMODITIES,,DISPOSITION ORDERS,1125.00.,Disposition Orders: Form Of,,2016-09-06 18:07:10.069908,2016-09-06 18:07:10.069908
394,6,CHAPTER 11,CASH COMMODITIES,,DISPOSITION ORDERS,1126.00.,Disposition Orders: On Track Cars,,2016-09-06 18:07:10.092910,2016-09-06 18:07:10.092910
395,6,CHAPTER 11,CASH COMMODITIES,,DISPOSITION ORDERS,1127.00.,Disposition Orders And Other Documents: Delivery Of,,2016-09-06 18:07:10.110912,2016-09-06 18:07:10.110912
396,6,CHAPTER 11,CASH COMMODITIES,,DISPOSITION ORDERS,1128.00.,Disposition Orders: Delivery To Operator Of Industry,,2016-09-06 18:07:10.128914,2016-09-06 18:07:10.128914
397,6,CHAPTER 11,CASH COMMODITIES,,DISPOSITION ORDERS,1129.00.,Authority To Sign Disposition Orders And Load-Out Notices,,2016-09-06 18:07:10.146916,2016-09-06 18:07:10.146916
398,6,CHAPTER 11,CASH COMMODITIES,,DISPOSITION ORDERS,1130.00.,Ordering Cars To Industries,,2016-09-06 18:07:10.165918,2016-09-06 18:07:10.165918
399,6,CHAPTER 11,CASH COMMODITIES,,RISK,1135.00.,Sales: To Be For Cash,,2016-09-06 18:07:10.184919,2016-09-06 18:07:10.184919
400,6,CHAPTER 11,CASH COMMODITIES,,RISK,1136.00.,Passing Of Title,,2016-09-06 18:07:10.233924,2016-09-06 18:07:10.233924
401,6,CHAPTER 11,CASH COMMODITIES,,RISK,1137.00.,Warranty Of Title By Seller,,2016-09-06 18:07:10.256927,2016-09-06 18:07:10.256927
402,6,CHAPTER 11,CASH COMMODITIES,,RISK,1138.00.,Risk Of Loss: Commodities In Cars Or Trucks,,2016-09-06 18:07:10.278929,2016-09-06 18:07:10.278929
403,6,CHAPTER 11,CASH COMMODITIES,,RISK,1139.00.,Final Acceptance Of Cars,,2016-09-06 18:07:10.301931,2016-09-06 18:07:10.301931
404,6,CHAPTER 11,CASH COMMODITIES,,RISK,1140.00.,Diversion Of Cars: By Buyer,,2016-09-06 18:07:10.324933,2016-09-06 18:07:10.324933
405,6,CHAPTER 11,CASH COMMODITIES,,RISK,1141.00.,Proceeds Of Insurance Placed By Others Than Owner,,2016-09-06 18:07:10.345936,2016-09-06 18:07:10.345936
406,6,CHAPTER 11,CASH COMMODITIES,,ADVANCES AND PAYMENTS,1145.00.,Advances On Cars Sold To Unload Locally,,2016-09-06 18:07:10.363937,2016-09-06 18:07:10.363937
407,6,CHAPTER 11,CASH COMMODITIES,,ADVANCES AND PAYMENTS,1146.00.,Advances On Cars Sold To Unload At Other Destinations,,2016-09-06 18:07:10.380939,2016-09-06 18:07:10.380939
408,6,CHAPTER 11,CASH COMMODITIES,,ADVANCES AND PAYMENTS,1147.00.,Direct Payment To The Country Shipper,,2016-09-06 18:07:10.407942,2016-09-06 18:07:10.407942
409,6,CHAPTER 12,DISCIPLINE REGULATIONS,,ENFORCEMENT,1200.00.,Enforcement Of Rules And Punishment For Violations,,2016-09-06 18:07:10.431944,2016-09-06 18:07:10.431944
410,6,CHAPTER 12,DISCIPLINE REGULATIONS,,ENFORCEMENT,1201.00.,Charges: Who May File And Form Of,,2016-09-06 18:07:10.458947,2016-09-06 18:07:10.458947
411,6,CHAPTER 12,DISCIPLINE REGULATIONS,,INVESTIGATIONS,1202.00.,Investigations: When Required,,2016-09-06 18:07:10.478949,2016-09-06 18:07:10.478949
412,6,CHAPTER 12,DISCIPLINE REGULATIONS,,INVESTIGATIONS,1203.00.,Disciplinary Committee: Investigation,,2016-09-06 18:07:10.498951,2016-09-06 18:07:10.498951
413,6,CHAPTER 12,DISCIPLINE REGULATIONS,,INVESTIGATIONS,1204.00.,Charges: Investigation By Department Of Audits And Investigations,,2016-09-06 18:07:10.518953,2016-09-06 18:07:10.518953
414,6,CHAPTER 12,DISCIPLINE REGULATIONS,,HEARINGS,1205.00.,Hearing Committee: Appearance Before,,2016-09-06 18:07:10.537955,2016-09-06 18:07:10.537955
415,6,CHAPTER 12,DISCIPLINE REGULATIONS,,HEARINGS,1206.00.,Hearing On Charges: Qualifications Of Directors Or Members Of Disciplinary Committee Or Hearing Committee To Serve,,2016-09-06 18:07:10.562957,2016-09-06 18:07:10.562957
416,6,CHAPTER 12,DISCIPLINE REGULATIONS,,HEARINGS,1207.00.,Hearing On Charges: Time And Place Of,,2016-09-06 18:07:10.584959,2016-09-06 18:07:10.584959
417,6,CHAPTER 12,DISCIPLINE REGULATIONS,,HEARINGS,1208.00.,Hearing On Charges: Notice Of,,2016-09-06 18:07:10.602961,2016-09-06 18:07:10.602961
418,6,CHAPTER 12,DISCIPLINE REGULATIONS,,HEARINGS,1209.00.,Hearing On Charges: Rights Of Accused,,2016-09-06 18:07:10.622963,2016-09-06 18:07:10.622963
419,6,CHAPTER 12,DISCIPLINE REGULATIONS,,HEARINGS,1210.00.,Hearing Of Charges: Procedure,,2016-09-06 18:07:10.640965,2016-09-06 18:07:10.640965
420,6,CHAPTER 12,DISCIPLINE REGULATIONS,,HEARINGS,1211.00.,Hearing On Charges: Record Of,,2016-09-06 18:07:10.659967,2016-09-06 18:07:10.659967
421,6,CHAPTER 12,DISCIPLINE REGULATIONS,,PUNISHMENT,1212.00.,Punishment: Liability For,,2016-09-06 18:07:10.675969,2016-09-06 18:07:10.675969
422,6,CHAPTER 12,DISCIPLINE REGULATIONS,,PUNISHMENT,1212.01.,Uncommercial Conduct: Definition,,2016-09-06 18:07:10.694970,2016-09-06 18:07:10.694970
423,6,CHAPTER 12,DISCIPLINE REGULATIONS,,PUNISHMENT,1213.00.,Penalty: Imposition Of,,2016-09-06 18:07:10.716973,2016-09-06 18:07:10.716973
424,6,CHAPTER 12,DISCIPLINE REGULATIONS,,PUNISHMENT,1214.00.,Suspension,,2016-09-06 18:07:10.734974,2016-09-06 18:07:10.734974
425,6,CHAPTER 12,DISCIPLINE REGULATIONS,,PUNISHMENT,1214.01.,Reinstatement Of Members: From Suspension,,2016-09-06 18:07:10.752976,2016-09-06 18:07:10.752976
426,6,CHAPTER 12,DISCIPLINE REGULATIONS,,PUNISHMENT,1215.00.,Determinations Of The Hearing Committee: Record And Notice Of,,2016-09-06 18:07:10.770978,2016-09-06 18:07:10.770978
427,6,CHAPTER 12,DISCIPLINE REGULATIONS,,PUNISHMENT,1216.00.,Commodity Exchange Act: Enforcement Of,,2016-09-06 18:07:10.796981,2016-09-06 18:07:10.796981
428,6,CHAPTER 12,DISCIPLINE REGULATIONS,,PUNISHMENT,1217.00.,Service On Governing Board Or Committees By Persons With Disciplinary Histories,,2016-09-06 18:07:10.818983,2016-09-06 18:07:10.818983
429,6,CHAPTER 12,DISCIPLINE REGULATIONS,,SUMMARY FINE SCHEDULES,1225.00.,Summary Fines,,2016-09-06 18:07:10.839985,2016-09-06 18:07:10.839985
430,6,CHAPTER 12,DISCIPLINE REGULATIONS,,SUMMARY FINE SCHEDULES,1226.00.,General Requests,,2016-09-06 18:07:10.857987,2016-09-06 18:07:10.857987
431,6,CHAPTER 12,DISCIPLINE REGULATIONS,,SUMMARY FINE SCHEDULES,1227.00.,Trading Session Submissions,,2016-09-06 18:07:10.875989,2016-09-06 18:07:10.875989
432,6,CHAPTER 12,DISCIPLINE REGULATIONS,,SUMMARY FINE SCHEDULES,1228.00.,Financial Statements,,2016-09-06 18:07:10.896991,2016-09-06 18:07:10.896991
433,6,CHAPTER 12,DISCIPLINE REGULATIONS,,SUMMARY FINE SCHEDULES,1229.00.,Financial Obligations,,2016-09-06 18:07:10.913992,2016-09-06 18:07:10.913992
434,6,CHAPTER 12,DISCIPLINE REGULATIONS,,SUMMARY FINE SCHEDULES,1230.00.,Regular Facilities,,2016-09-06 18:07:10.940995,2016-09-06 18:07:10.940995
435,6,CHAPTER 12,DISCIPLINE REGULATIONS,,SUMMARY FINE SCHEDULES,1231.00.,Stocks Reporting Facilities,,2016-09-06 18:07:10.961997,2016-09-06 18:07:10.961997
436,6,CHAPTER 12,DISCIPLINE REGULATIONS,,SUMMARY FINE SCHEDULES,1232.00.,Recordkeeping For Open Outcry Activity,,2016-09-06 18:07:10.980999,2016-09-06 18:07:10.980999
437,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1300.00.,Scope,,2016-09-06 18:07:11.001001,2016-09-06 18:07:11.001001
438,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1301.00.,Passing Of Title As Well As Risk Of Loss And/Or Damage,,2016-09-06 18:07:11.023003,2016-09-06 18:07:11.023003
439,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1302.00.,Quantity,,2016-09-06 18:07:11.043005,2016-09-06 18:07:11.043005
440,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1303.00.,Weight,,2016-09-06 18:07:11.062007,2016-09-06 18:07:11.062007
441,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1304.00.,Commodity,,2016-09-06 18:07:11.085009,2016-09-06 18:07:11.085009
442,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1305.00.,Quality,,2016-09-06 18:07:11.107012,2016-09-06 18:07:11.107012
443,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1306.00.,Delivery,,2016-09-06 18:07:11.126014,2016-09-06 18:07:11.126014
444,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1307.00.,Vessel Nominations,,2016-09-06 18:07:11.143015,2016-09-06 18:07:11.143015
